images,x,y,labels
S_08_05_16_DSC00671.JPG,5309.5,3068.5,1
S_08_05_16_DSC00672.JPG,5218.5,3657.0,1
S_08_05_16_DSC00672.JPG,5101.5,3799.0,1
S_08_05_16_DSC00672.JPG,4927.5,2956.0,1
S_08_05_16_DSC00672.JPG,1413.5,3619.0,1
S_08_05_16_DSC00672.JPG,804.0,3723.5,1
S_08_05_16_DSC00672.JPG,504.0,2525.0,1
S_08_05_16_DSC00672.JPG,132.0,2062.5,1
S_08_05_16_DSC00672.JPG,143.0,2131.5,1
S_08_05_16_DSC00672.JPG,2172.0,1513.5,1
S_08_05_16_DSC00672.JPG,2708.0,1489.0,1
S_08_05_16_DSC00672.JPG,2615.0,1901.0,3
S_08_05_16_DSC00672.JPG,3044.5,1889.0,3
S_08_05_16_DSC00672.JPG,3321.5,1416.0,1
S_08_05_16_DSC00672.JPG,3620.5,1251.5,1
S_08_05_16_DSC00672.JPG,3571.5,1092.5,1
S_08_05_16_DSC00672.JPG,5649.0,1513.5,1
S_08_05_16_DSC00672.JPG,5553.0,1496.0,1
S_08_05_16_DSC00672.JPG,3611.5,549.0,3
S_08_05_16_DSC00672.JPG,1311.5,268.5,1
S_08_05_16_DSC00672.JPG,1324.5,384.0,1
S_08_05_16_DSC00672.JPG,1199.0,131.0,1
S_08_05_16_DSC00672.JPG,936.0,41.0,1
S_08_05_16_DSC00673.JPG,3426.5,970.0,3
S_08_05_16_DSC00673.JPG,2997.0,715.0,3
S_08_05_16_DSC00673.JPG,2936.0,587.5,3
S_08_05_16_DSC00673.JPG,2595.5,282.0,3
S_08_05_16_DSC00673.JPG,2122.0,398.5,3
S_08_05_16_DSC00673.JPG,3173.5,115.0,1
S_08_05_16_DSC00673.JPG,3552.0,102.5,1
S_08_05_16_DSC00673.JPG,2336.0,897.0,1
S_08_05_16_DSC00673.JPG,2315.5,839.0,1
S_08_05_16_DSC00673.JPG,1533.0,1861.5,1
S_08_05_16_DSC00673.JPG,1515.5,1882.5,1
S_08_05_16_DSC00673.JPG,119.5,436.5,1
S_08_05_16_DSC00673.JPG,60.5,499.5,1
S_08_05_16_DSC00673.JPG,1473.5,2162.5,1
S_08_05_16_DSC00673.JPG,1621.0,2224.0,1
S_08_05_16_DSC00673.JPG,1725.0,2371.5,1
S_08_05_16_DSC00673.JPG,1745.5,2479.0,1
S_08_05_16_DSC00673.JPG,288.5,2669.5,1
S_08_05_16_DSC00673.JPG,424.5,3141.5,1
S_08_05_16_DSC00673.JPG,384.5,3445.5,1
S_08_05_16_DSC00673.JPG,2550.5,3587.0,1
S_08_05_16_DSC00673.JPG,3078.0,3590.0,1
S_08_05_16_DSC00673.JPG,3405.0,3975.0,1
S_08_05_16_DSC00673.JPG,3684.5,3527.5,1
S_08_05_16_DSC00673.JPG,3979.5,3254.0,1
S_08_05_16_DSC00673.JPG,3981.0,3383.5,1
S_08_05_16_DSC00673.JPG,2964.0,1941.0,1
S_08_05_16_DSC00673.JPG,3070.0,1751.5,1
S_08_05_16_DSC00673.JPG,3129.5,1577.5,1
S_08_05_16_DSC00674.JPG,3540.5,3969.0,1
S_08_05_16_DSC00674.JPG,3854.5,3405.5,3
S_08_05_16_DSC00674.JPG,3412.0,3115.5,3
S_08_05_16_DSC00674.JPG,3345.5,2994.0,3
S_08_05_16_DSC00674.JPG,2996.0,2672.5,3
S_08_05_16_DSC00674.JPG,2541.5,2806.5,3
S_08_05_16_DSC00674.JPG,3510.5,2588.0,1
S_08_05_16_DSC00674.JPG,3696.5,2280.0,1
S_08_05_16_DSC00674.JPG,2731.5,3236.5,1
S_08_05_16_DSC00674.JPG,2752.5,3294.0,1
S_08_05_16_DSC00674.JPG,3147.0,1796.5,1
S_08_05_16_DSC00674.JPG,2667.5,1689.5,1
S_08_05_16_DSC00674.JPG,2216.0,2110.5,1
S_08_05_16_DSC00674.JPG,1475.5,2013.5,1
S_08_05_16_DSC00674.JPG,956.5,2156.5,1
S_08_05_16_DSC00674.JPG,303.0,2397.5,1
S_08_05_16_DSC00674.JPG,607.0,2827.5,1
S_08_05_16_DSC00674.JPG,556.5,2881.5,1
S_08_05_16_DSC00674.JPG,1309.5,1143.5,1
S_08_05_16_DSC00674.JPG,977.5,802.5,3
S_08_05_16_DSC00674.JPG,1216.5,360.5,3
S_08_05_16_DSC00674.JPG,1191.5,340.5,3
S_08_05_16_DSC00674.JPG,1122.0,326.0,3
S_08_05_16_DSC00674.JPG,1154.0,274.0,3
S_08_05_16_DSC00674.JPG,1112.0,242.5,1
S_08_05_16_DSC00674.JPG,363.5,285.5,1
S_08_05_16_DSC00675.JPG,2706.5,3778.0,1
S_08_05_16_DSC00675.JPG,2533.5,3823.5,1
S_08_05_16_DSC00675.JPG,1424.0,3233.5,1
S_08_05_16_DSC00675.JPG,211.0,3755.5,3
S_08_05_16_DSC00675.JPG,1081.5,2883.5,3
S_08_05_16_DSC00675.JPG,1308.5,2450.0,3
S_08_05_16_DSC00675.JPG,1302.5,2400.5,3
S_08_05_16_DSC00675.JPG,1271.0,2427.0,3
S_08_05_16_DSC00675.JPG,1226.0,2432.5,3
S_08_05_16_DSC00675.JPG,1238.0,2377.0,1
S_08_05_16_DSC00675.JPG,459.0,2343.0,1
S_08_05_16_DSC00675.JPG,1485.5,1754.0,1
S_08_05_16_DSC00676.JPG,3033.5,198.0,3
S_08_05_16_DSC00676.JPG,3100.5,333.5,3
S_08_05_16_DSC00676.JPG,71.5,1899.5,1
S_08_05_16_DSC00677.JPG,3581.0,2327.0,3
S_08_05_16_DSC00677.JPG,3517.5,2208.0,3
S_08_05_16_DSC00677.JPG,3922.5,1933.0,3
S_08_05_16_DSC00677.JPG,4206.5,1976.0,3
S_08_05_16_DSC00677.JPG,3988.5,1920.0,3
S_08_05_16_DSC00677.JPG,668.0,3741.0,1
S_08_05_16_DSC00681.JPG,2518.0,1995.0,1
S_08_05_16_DSC00684.JPG,2259.5,917.5,3
S_08_05_16_DSC00685.JPG,2648.0,3431.5,3
S_08_05_16_DSC00688.JPG,5545.0,2284.5,3
S_08_05_16_DSC00688.JPG,3864.5,399.0,3
S_08_05_16_DSC00688.JPG,53.0,3594.5,3
S_08_05_16_DSC00689.JPG,4187.0,2757.0,3
S_08_05_16_DSC00690.JPG,184.5,1677.0,3
S_08_05_16_DSC00691.JPG,671.0,3723.5,3
S_08_05_16_DSC00764.JPG,4854.0,831.0,4
S_08_05_16_DSC00764.JPG,4695.5,814.5,4
S_08_05_16_DSC00765.JPG,4579.5,2977.5,4
S_08_05_16_DSC00765.JPG,4446.0,2971.5,4
S_08_05_16_DSC00774.JPG,4145.5,1510.5,5
S_08_05_16_DSC00775.JPG,3890.5,3387.0,5
S_08_05_16_DSC00795.JPG,1312.5,1794.5,1
S_08_05_16_DSC00795.JPG,1247.5,1838.5,1
S_08_05_16_DSC00795.JPG,980.5,2012.5,1
S_08_05_16_DSC00795.JPG,448.5,1871.0,1
S_08_05_16_DSC00795.JPG,734.0,1557.5,1
S_08_05_16_DSC00795.JPG,681.0,1587.5,1
S_08_05_16_DSC00795.JPG,116.5,1475.5,1
S_08_05_16_DSC00795.JPG,277.5,1049.0,1
S_08_05_16_DSC00799.JPG,2323.5,353.5,3
S_08_05_16_DSC00800.JPG,2002.0,2776.5,3
S_09_05_16_DSC00412.JPG,3082.5,1150.5,2
S_09_05_16_DSC00412.JPG,3044.5,1047.5,2
S_09_05_16_DSC00412.JPG,2950.5,1085.0,2
S_09_05_16_DSC00412.JPG,3235.0,834.0,2
S_09_05_16_DSC00412.JPG,2914.5,872.5,2
S_09_05_16_DSC00412.JPG,2839.0,921.5,2
S_09_05_16_DSC00412.JPG,2694.0,951.5,2
S_09_05_16_DSC00412.JPG,2665.5,1020.0,2
S_09_05_16_DSC00412.JPG,2439.5,1170.0,2
S_09_05_16_DSC00412.JPG,3090.0,677.0,2
S_09_05_16_DSC00412.JPG,3075.5,613.0,2
S_09_05_16_DSC00412.JPG,2880.5,517.5,2
S_09_05_16_DSC00412.JPG,2970.0,383.0,2
S_09_05_16_DSC00412.JPG,3073.0,311.5,2
S_09_05_16_DSC00412.JPG,3035.0,243.5,2
S_09_05_16_DSC00412.JPG,3399.0,276.5,2
S_09_05_16_DSC00412.JPG,2902.0,124.0,2
S_09_05_16_DSC00412.JPG,2881.0,104.5,2
S_09_05_16_DSC00412.JPG,3407.0,82.0,2
S_09_05_16_DSC00412.JPG,3666.0,30.5,2
S_09_05_16_DSC00412.JPG,3692.5,18.0,2
S_09_05_16_DSC00412.JPG,4002.0,52.5,2
S_09_05_16_DSC00412.JPG,4085.0,195.5,2
S_09_05_16_DSC00412.JPG,4205.5,217.5,2
S_09_05_16_DSC00412.JPG,4278.5,17.0,2
S_09_05_16_DSC00412.JPG,4306.0,328.0,2
S_09_05_16_DSC00412.JPG,4120.0,310.0,2
S_09_05_16_DSC00412.JPG,4054.0,330.5,2
S_09_05_16_DSC00412.JPG,3752.5,505.5,2
S_09_05_16_DSC00412.JPG,3727.0,582.5,2
S_09_05_16_DSC00412.JPG,3759.0,732.5,2
S_09_05_16_DSC00412.JPG,3710.0,787.5,2
S_09_05_16_DSC00413.JPG,3507.0,1744.5,2
S_09_05_16_DSC00413.JPG,3638.5,2008.5,2
S_09_05_16_DSC00413.JPG,3938.0,2216.0,2
S_09_05_16_DSC00413.JPG,4235.5,2251.5,2
S_09_05_16_DSC00413.JPG,4290.0,2234.5,2
S_09_05_16_DSC00413.JPG,4407.0,2145.5,2
S_09_05_16_DSC00413.JPG,4555.0,2229.0,2
S_09_05_16_DSC00413.JPG,4647.5,2132.0,2
S_09_05_16_DSC00413.JPG,4708.5,2076.0,2
S_09_05_16_DSC00413.JPG,4879.0,2129.5,2
S_09_05_16_DSC00413.JPG,4794.5,2227.5,2
S_09_05_16_DSC00413.JPG,4630.0,2384.5,2
S_09_05_16_DSC00413.JPG,4794.0,2437.5,2
S_09_05_16_DSC00413.JPG,4856.5,2567.0,2
S_09_05_16_DSC00413.JPG,4661.5,2512.5,2
S_09_05_16_DSC00413.JPG,4595.5,2535.0,2
S_09_05_16_DSC00413.JPG,4270.0,2705.5,2
S_09_05_16_DSC00413.JPG,4252.0,2827.5,2
S_09_05_16_DSC00413.JPG,4315.5,3007.0,2
S_09_05_16_DSC00413.JPG,4232.0,2996.5,2
S_09_05_16_DSC00413.JPG,3757.5,3070.0,2
S_09_05_16_DSC00413.JPG,3541.5,3344.5,2
S_09_05_16_DSC00413.JPG,3505.0,3230.5,2
S_09_05_16_DSC00413.JPG,3409.0,3258.5,2
S_09_05_16_DSC00413.JPG,3381.5,3031.5,2
S_09_05_16_DSC00413.JPG,3301.5,3075.0,2
S_09_05_16_DSC00413.JPG,3157.5,3102.5,2
S_09_05_16_DSC00413.JPG,3124.5,3175.0,2
S_09_05_16_DSC00413.JPG,2878.5,3308.5,2
S_09_05_16_DSC00413.JPG,3571.5,2848.0,2
S_09_05_16_DSC00413.JPG,3563.0,2778.5,2
S_09_05_16_DSC00413.JPG,3372.0,2679.5,2
S_09_05_16_DSC00413.JPG,3924.5,2513.5,2
S_09_05_16_DSC00413.JPG,3571.0,2459.0,2
S_09_05_16_DSC00413.JPG,3518.0,2470.5,2
S_09_05_16_DSC00413.JPG,3460.5,2515.0,2
S_09_05_16_DSC00413.JPG,3429.5,2243.5,2
S_09_05_16_DSC00413.JPG,5423.5,1928.5,2
S_09_05_16_DSC00413.JPG,5485.5,2128.0,2
S_09_05_16_DSC00413.JPG,5194.5,1947.5,2
S_09_05_16_DSC00413.JPG,5216.0,1982.5,2
S_09_05_16_DSC00414.JPG,5685.5,3663.5,2
S_09_05_16_DSC00414.JPG,5605.0,3469.0,2
S_09_05_16_DSC00414.JPG,5383.5,3513.0,2
S_09_05_16_DSC00414.JPG,5401.0,3548.5,2
S_09_05_16_DSC00414.JPG,5081.5,3693.5,2
S_09_05_16_DSC00414.JPG,4943.0,3658.0,2
S_09_05_16_DSC00414.JPG,4983.5,3788.0,2
S_09_05_16_DSC00414.JPG,4873.5,3728.0,2
S_09_05_16_DSC00414.JPG,4868.5,3914.0,2
S_09_05_16_DSC00414.JPG,4790.0,3778.5,2
S_09_05_16_DSC00414.JPG,4688.0,3765.0,2
S_09_05_16_DSC00414.JPG,4551.5,3854.5,2
S_09_05_16_DSC00414.JPG,4528.5,3885.0,2
S_09_05_16_DSC00414.JPG,4223.0,3837.0,2
S_09_05_16_DSC00414.JPG,4033.0,3664.0,2
S_09_05_16_DSC00414.JPG,3819.5,3841.0,2
S_09_05_16_DSC00414.JPG,3840.0,3434.0,2
S_09_05_16_DSC00417.JPG,917.0,356.0,2
S_09_05_16_DSC00418.JPG,1793.0,1599.5,2
S_09_05_16_DSC00418.JPG,1683.0,2091.5,2
S_09_05_16_DSC00419.JPG,1693.0,3292.5,2
S_09_05_16_DSC00419.JPG,1608.5,3763.0,2
S_09_05_16_DSC00458.JPG,169.0,936.0,2
S_09_05_16_DSC00458.JPG,207.0,981.0,2
S_09_05_16_DSC00458.JPG,183.5,1011.5,2
S_09_05_16_DSC00458.JPG,222.5,1068.5,2
S_09_05_16_DSC00458.JPG,193.0,1133.5,2
S_09_05_16_DSC00458.JPG,245.0,1138.5,2
S_09_05_16_DSC00458.JPG,222.5,1222.0,2
S_09_05_16_DSC00458.JPG,174.0,1400.0,2
S_09_05_16_DSC00458.JPG,166.5,1472.5,2
S_09_05_16_DSC00458.JPG,99.5,1503.0,2
S_09_05_16_DSC00458.JPG,69.5,1505.0,2
S_09_05_16_DSC00458.JPG,20.0,1656.5,2
S_09_05_16_DSC00459.JPG,1109.0,1571.0,2
S_09_05_16_DSC00459.JPG,916.0,1502.0,2
S_09_05_16_DSC00459.JPG,571.0,1773.0,2
S_09_05_16_DSC00459.JPG,536.5,1698.5,2
S_09_05_16_DSC00459.JPG,441.0,1787.0,2
S_09_05_16_DSC00459.JPG,506.0,2857.0,2
S_09_05_16_DSC00459.JPG,511.0,2924.0,2
S_09_05_16_DSC00459.JPG,484.0,2962.5,2
S_09_05_16_DSC00459.JPG,529.5,3019.5,2
S_09_05_16_DSC00459.JPG,551.5,3080.5,2
S_09_05_16_DSC00459.JPG,499.0,3089.0,2
S_09_05_16_DSC00459.JPG,536.0,3144.5,2
S_09_05_16_DSC00459.JPG,505.5,3292.0,2
S_09_05_16_DSC00459.JPG,481.0,3358.0,2
S_09_05_16_DSC00459.JPG,421.0,3380.0,2
S_09_05_16_DSC00459.JPG,364.5,3455.5,2
S_09_05_16_DSC00459.JPG,309.5,3549.5,2
S_09_05_16_DSC00459.JPG,378.5,3654.5,2
S_09_05_16_DSC00459.JPG,234.5,3653.0,2
S_09_05_16_DSC00459.JPG,111.5,3809.0,2
S_09_05_16_DSC00460.JPG,1410.5,3701.0,2
S_09_05_16_DSC00460.JPG,1214.0,3628.5,2
S_09_05_16_DSC00460.JPG,854.5,3879.5,2
S_09_05_16_DSC00460.JPG,810.5,3809.0,2
S_09_05_16_DSC00460.JPG,705.0,3906.5,2
S_09_05_16_DSC00564.JPG,5475.5,1813.0,4
S_09_05_16_DSC00564.JPG,5306.5,1884.0,4
S_09_05_16_DSC00564.JPG,5287.0,1853.5,4
S_09_05_16_DSC00564.JPG,5112.0,1896.5,4
S_09_05_16_DSC00565.JPG,4776.5,3609.0,4
S_09_05_16_DSC00565.JPG,4593.0,3639.0,4
S_09_05_16_DSC00565.JPG,4614.5,3671.5,4
S_09_05_16_DSC00565.JPG,4427.5,3676.0,4
S_09_05_16_DSC00577.JPG,1004.5,289.0,3
S_09_05_16_DSC00577.JPG,973.0,270.0,3
S_09_05_16_DSC00578.JPG,485.5,2109.0,3
S_09_05_16_DSC00578.JPG,447.5,2098.0,3
S_09_05_16_DSC00631.JPG,3239.5,859.0,4
S_09_05_16_DSC00632.JPG,3250.0,3493.0,4
S_09_05_16_DSC00648.JPG,3822.5,726.5,3
S_09_05_16_DSC00648.JPG,3761.5,684.0,3
S_09_05_16_DSC00649.JPG,4053.0,2812.5,3
S_09_05_16_DSC00649.JPG,3997.5,2766.5,3
S_09_05_16_DSC00663.JPG,2162.0,803.0,4
S_09_05_16_DSC00664.JPG,2798.0,2654.5,4
S_09_05_16_DSC00667.JPG,1191.0,718.0,3
S_09_05_16_DSC00668.JPG,1299.0,2354.0,3
S_09_05_16_DSC00671.JPG,324.5,1599.5,3
S_09_05_16_DSC00672.JPG,571.0,3404.5,3
S_09_05_16_DSC00674.JPG,592.0,143.0,3
S_09_05_16_DSC00675.JPG,1301.0,1570.0,3
S_09_05_16_DSC00676.JPG,2222.5,3302.0,3
S_09_05_16_DSC00679.JPG,1108.5,1957.0,1
S_09_05_16_DSC00679.JPG,528.5,1884.0,3
S_09_05_16_DSC00680.JPG,1846.0,3830.0,1
S_09_05_16_DSC00680.JPG,1287.0,3699.5,3
S_09_05_16_DSC00744.JPG,3434.5,2353.0,1
S_09_05_16_DSC00747.JPG,3274.5,3827.5,1
S_09_05_16_DSC00747.JPG,5024.0,1065.5,4
S_09_05_16_DSC00747.JPG,4824.5,1052.5,4
S_09_05_16_DSC00748.JPG,5809.5,3215.5,4
S_09_05_16_DSC00748.JPG,5545.0,3194.5,4
S_09_05_16_DSC00748.JPG,5459.5,692.0,1
S_09_05_16_DSC00748.JPG,5094.0,580.0,1
S_09_05_16_DSC00748.JPG,5817.0,314.0,1
S_09_05_16_DSC00749.JPG,5649.5,3319.5,1
S_09_05_16_DSC00749.JPG,5311.5,3178.0,1
S_09_05_16_DSC00749.JPG,4292.5,372.5,1
S_09_05_16_DSC00750.JPG,5374.5,2103.5,1
S_09_05_16_DSC00751.JPG,4718.5,429.5,1
S_09_05_16_DSC00752.JPG,2421.0,1307.5,1
S_09_05_16_DSC00752.JPG,4072.0,2577.0,1
S_09_05_16_DSC00752.JPG,5097.0,2969.5,1
S_09_05_16_DSC00763.JPG,806.0,1878.5,1
S_09_05_16_DSC00764.JPG,558.5,3928.0,1
S_09_05_16_DSC00781.JPG,4162.5,42.0,1
S_09_05_16_DSC00781.JPG,4132.0,27.0,1
S_09_05_16_DSC00782.JPG,3729.5,1890.5,1
S_09_05_16_DSC00782.JPG,3736.5,1972.0,1
S_09_05_16_DSC00782.JPG,5274.0,1415.5,1
S_09_05_16_DSC00782.JPG,5252.5,1397.5,1
S_09_05_16_DSC00782.JPG,5192.0,1391.0,1
S_09_05_16_DSC00783.JPG,3170.0,244.0,1
S_09_05_16_DSC00783.JPG,4674.0,3226.5,1
S_09_05_16_DSC00783.JPG,4651.5,3205.5,1
S_09_05_16_DSC00783.JPG,4594.0,3215.0,1
S_09_05_16_DSC00783.JPG,3388.0,3861.0,1
S_09_05_16_DSC00783.JPG,3328.5,3950.5,1
S_09_05_16_DSC00784.JPG,2538.5,2649.0,1
S_09_05_16_DSC00785.JPG,4048.5,228.5,1
S_09_05_16_DSC00785.JPG,3848.0,148.5,1
S_09_05_16_DSC00785.JPG,5936.5,268.5,1
S_09_05_16_DSC00785.JPG,919.5,980.5,1
S_09_05_16_DSC00785.JPG,703.0,1171.5,1
S_09_05_16_DSC00785.JPG,682.5,1276.5,1
S_09_05_16_DSC00786.JPG,3562.0,2289.5,1
S_09_05_16_DSC00786.JPG,3356.5,2206.5,1
S_09_05_16_DSC00786.JPG,5456.5,2355.0,1
S_09_05_16_DSC00786.JPG,2913.0,1336.5,1
S_09_05_16_DSC00786.JPG,468.0,3037.0,1
S_09_05_16_DSC00786.JPG,254.5,3218.0,1
S_09_05_16_DSC00786.JPG,239.0,3337.0,1
S_09_05_16_DSC00787.JPG,2361.5,3054.0,1
S_09_05_16_DSC00787.JPG,2708.5,3882.5,1
S_09_05_16_DSC00787.JPG,2881.5,3968.0,1
S_09_05_16_DSC00791.JPG,276.0,1809.5,1
S_09_05_16_DSC00791.JPG,496.5,2036.0,1
S_09_05_16_DSC00791.JPG,555.0,2024.5,1
S_09_05_16_DSC00791.JPG,600.5,2083.0,1
S_09_05_16_DSC00791.JPG,604.5,2128.5,1
S_09_05_16_DSC00791.JPG,560.0,2146.0,1
S_09_05_16_DSC00791.JPG,1447.5,1308.5,1
S_09_05_16_DSC00791.JPG,312.5,1696.5,1
S_09_05_16_DSC00792.JPG,1117.5,3286.5,1
S_09_05_16_DSC00792.JPG,137.0,3913.0,1
S_09_05_16_DSC00792.JPG,198.5,3898.0,1
S_09_05_16_DSC00792.JPG,242.5,3959.0,1
S_09_05_16_DSC00799.JPG,2408.5,1380.5,4
S_09_05_16_DSC00799.JPG,2396.0,1399.0,4
S_09_05_16_DSC00799.JPG,2374.0,1414.0,4
S_09_05_16_DSC00799.JPG,389.0,544.0,3
S_09_05_16_DSC00800.JPG,1995.5,3434.0,4
S_09_05_16_DSC00800.JPG,1982.0,3450.0,4
S_09_05_16_DSC00800.JPG,1961.0,3465.5,4
S_09_05_16_DSC00819.JPG,5864.0,173.0,1
S_09_05_16_DSC00819.JPG,5561.0,504.5,1
S_09_05_16_DSC00819.JPG,5585.0,654.5,1
S_09_05_16_DSC00820.JPG,4886.5,2782.0,1
S_09_05_16_DSC00820.JPG,4906.0,2935.0,1
S_09_05_16_DSC00820.JPG,5182.5,2376.5,1
S_09_05_16_DSC00827.JPG,2092.5,385.5,3
S_09_05_16_DSC00827.JPG,1971.0,18.0,3
S_09_05_16_DSC00828.JPG,2551.5,631.0,1
S_09_05_16_DSC00828.JPG,2502.0,706.0,1
S_09_05_16_DSC00828.JPG,1607.0,474.0,3
S_09_05_16_DSC00828.JPG,1516.5,885.0,3
S_09_05_16_DSC00828.JPG,1297.5,985.0,3
S_09_05_16_DSC00828.JPG,1069.0,795.0,3
S_09_05_16_DSC00828.JPG,1472.5,1156.5,3
S_09_05_16_DSC00828.JPG,1580.0,1427.0,3
S_09_05_16_DSC00828.JPG,899.5,1576.0,3
S_09_05_16_DSC00828.JPG,1643.5,2127.0,3
S_09_05_16_DSC00828.JPG,1766.5,2524.5,3
S_09_05_16_DSC00828.JPG,13.0,1386.0,3
S_09_05_16_DSC00829.JPG,1061.0,2482.0,3
S_09_05_16_DSC00829.JPG,496.5,2796.0,3
S_09_05_16_DSC00829.JPG,731.0,3008.0,3
S_09_05_16_DSC00829.JPG,952.0,2917.0,3
S_09_05_16_DSC00829.JPG,906.0,3199.5,3
S_09_05_16_DSC00829.JPG,1003.0,3494.0,3
S_09_05_16_DSC00829.JPG,252.0,3625.5,3
S_09_05_16_DSC00829.JPG,975.0,890.0,3
S_09_05_16_DSC00829.JPG,1989.5,2711.0,1
S_09_05_16_DSC00829.JPG,1943.5,2781.0,1
S_09_05_16_DSC00829.JPG,5076.0,1828.0,1
S_09_05_16_DSC00829.JPG,5041.5,1815.0,1
S_09_05_16_DSC00829.JPG,5902.5,545.0,1
S_09_05_16_DSC00829.JPG,5137.0,113.5,1
S_09_05_16_DSC00830.JPG,4520.0,2092.5,1
S_09_05_16_DSC00830.JPG,5187.5,2608.5,1
S_09_05_16_DSC00830.JPG,4331.0,3835.0,1
S_09_05_16_DSC00830.JPG,4292.0,3812.5,1
S_09_05_16_DSC00830.JPG,319.0,2559.0,3
S_09_05_16_DSC00830.JPG,5207.5,1056.5,4
S_09_05_16_DSC00830.JPG,5265.5,1003.0,4
S_09_05_16_DSC00830.JPG,5132.5,924.5,4
S_09_05_16_DSC00830.JPG,5307.5,644.5,4
S_09_05_16_DSC00830.JPG,5388.0,379.0,4
S_09_05_16_DSC00830.JPG,5192.0,379.0,4
S_09_05_16_DSC00831.JPG,4914.0,2925.0,4
S_09_05_16_DSC00831.JPG,4806.0,2909.0,4
S_09_05_16_DSC00831.JPG,4783.0,2992.5,4
S_09_05_16_DSC00831.JPG,4951.5,2533.5,4
S_09_05_16_DSC00831.JPG,5052.5,2334.5,4
S_09_05_16_DSC00831.JPG,4852.5,2340.5,4
S_09_05_16_DSC00831.JPG,4380.0,672.5,3
S_09_05_16_DSC00832.JPG,3800.0,2657.0,3
S_09_05_16_DSC00832.JPG,5297.0,653.5,3
S_09_05_16_DSC00832.JPG,5467.0,350.0,3
S_09_05_16_DSC00832.JPG,5722.0,13.0,3
S_09_05_16_DSC00833.JPG,5037.5,2500.5,3
S_09_05_16_DSC00833.JPG,5012.5,2603.5,3
S_09_05_16_DSC00833.JPG,4788.0,2929.0,3
S_09_05_16_DSC00833.JPG,4638.0,3189.5,3
S_09_05_16_DSC00833.JPG,3431.5,19.0,3
S_09_05_16_DSC00834.JPG,2577.0,1728.0,3
S_09_05_16_DSC00834.JPG,2994.5,1346.5,3
S_09_05_16_DSC00834.JPG,3070.5,1246.0,3
S_09_05_16_DSC00834.JPG,3509.0,1314.5,3
S_09_05_16_DSC00834.JPG,3507.5,1074.0,3
S_09_05_16_DSC00834.JPG,3464.0,975.0,3
S_09_05_16_DSC00834.JPG,3683.0,1223.0,3
S_09_05_16_DSC00834.JPG,1596.0,465.0,3
S_09_05_16_DSC00834.JPG,790.5,641.0,3
S_09_05_16_DSC00834.JPG,828.5,687.0,3
S_09_05_16_DSC00834.JPG,886.0,812.5,3
S_09_05_16_DSC00834.JPG,580.0,1023.0,3
S_09_05_16_DSC00834.JPG,534.0,732.0,3
S_09_05_16_DSC00834.JPG,532.0,653.0,3
S_09_05_16_DSC00834.JPG,346.5,554.5,3
S_09_05_16_DSC00835.JPG,3153.5,2753.0,3
S_09_05_16_DSC00835.JPG,3184.5,2852.5,3
S_09_05_16_DSC00835.JPG,3381.0,3000.5,3
S_09_05_16_DSC00835.JPG,3206.0,3080.5,3
S_09_05_16_DSC00835.JPG,2779.5,2995.5,3
S_09_05_16_DSC00835.JPG,2307.5,3084.5,3
S_09_05_16_DSC00835.JPG,2041.5,3241.5,3
S_09_05_16_DSC00835.JPG,438.5,2714.5,3
S_09_05_16_DSC00835.JPG,708.0,2523.0,3
S_09_05_16_DSC00835.JPG,659.0,2398.5,3
S_09_05_16_DSC00835.JPG,633.0,2429.5,3
S_09_05_16_DSC00835.JPG,385.5,2437.0,3
S_09_05_16_DSC00835.JPG,283.5,2344.0,3
S_09_05_16_DSC00835.JPG,208.5,2267.5,3
S_09_05_16_DSC00835.JPG,1354.5,2197.0,3
S_09_05_16_DSC00835.JPG,633.5,839.5,3
S_09_05_16_DSC00835.JPG,5569.0,1290.5,3
S_09_05_16_DSC00836.JPG,5200.0,2193.5,3
S_09_05_16_DSC00836.JPG,5015.5,2212.5,3
S_09_05_16_DSC00836.JPG,5711.0,926.0,3
S_09_05_16_DSC00836.JPG,5680.5,859.5,3
S_09_05_16_DSC00836.JPG,5696.0,770.0,3
S_09_05_16_DSC00836.JPG,4705.5,3494.5,3
S_09_05_16_DSC00837.JPG,4959.0,2881.0,3
S_09_05_16_DSC00837.JPG,4924.0,2826.5,3
S_09_05_16_DSC00837.JPG,4917.0,2727.5,3
S_09_05_16_DSC00837.JPG,1636.0,754.0,3
S_09_05_16_DSC00837.JPG,950.0,69.0,3
S_09_05_16_DSC00837.JPG,835.0,12.5,3
S_09_05_16_DSC00837.JPG,707.0,517.0,3
S_09_05_16_DSC00838.JPG,3577.5,1511.0,3
S_09_05_16_DSC00838.JPG,3040.5,1130.0,3
S_09_05_16_DSC00838.JPG,2286.5,1386.0,3
S_09_05_16_DSC00838.JPG,2712.5,899.5,3
S_09_05_16_DSC00838.JPG,3323.5,472.5,3
S_09_05_16_DSC00838.JPG,3148.5,510.0,3
S_09_05_16_DSC00838.JPG,3631.0,598.0,3
S_09_05_16_DSC00838.JPG,3580.5,264.5,3
S_09_05_16_DSC00838.JPG,3974.5,90.5,3
S_09_05_16_DSC00838.JPG,1003.5,1578.5,3
S_09_05_16_DSC00838.JPG,524.5,1513.0,3
S_09_05_16_DSC00838.JPG,836.0,1167.5,3
S_09_05_16_DSC00838.JPG,558.5,2102.5,3
